180,150,$88.60 ,$139.71 ,48326,49505,,512.1,106,284.5,0
300,60,$86.00 ,$100.36 ,48309,48326,,355.74,102,118.58,0
300,60,$86.00 ,$100.36 ,48326,48309,,355.74,102,118.58,0
250,85,$86.00 ,$100.19 ,48326,48051,,366.95,102,146.78,0
72,150,$88.60 ,$102.51 ,30728,40601,,222.36479999999997,108,308.84,0
106,150,$86.00 ,$100.28 ,48326,44663,,316.3994,107,298.49,0
85,100,$98.50 ,$121.60 ,48326,29379,,239.224,117,281.44,0
186,250,$88.60 ,$216.85 ,48326,49237,,802.9434,104,431.69,0
70,300,$86.00 ,$100.19 ,30728,35046,,371.0,105,530.0,0
287,150,$610.45 ,$239.10 ,30728,28147,,886.3707999999999,108,308.84,0
55,100,$95.22 ,$116.60 ,48326,30728,,145.18350000000004,115,263.97,0
79,175,$88.60 ,$103.40 ,30728,40245,,291.9524,109,369.56,0
79,175,$88.60 ,$103.40 ,40245,30728,,291.9524,109,369.56,0
135,300,$88.60 ,$208.53 ,48326,46135,,775.2510000000001,107,574.26,0
41,125,$85.00 ,$103.28 ,48326,25276,,109.94969999999999,109,268.17,0
310,55,$180.42 ,$200.48 ,30728,11901,,701.189,126,226.19,0
41,125,$85.00 ,$103.19 ,48326,25276,,109.94969999999999,109,268.17,0
337,55,$119.13 ,$116.60 ,48326,44077,,433.9212,106,128.76,0
560,100,$148.68 ,$143.13 ,30728,37388,,532.672,101,95.12,0
110,150,$88.60 ,$105.17 ,48326,40601,,363.40700000000004,110,330.37,0
75,250,$88.60 ,$107.12 ,48326,40601,,399.33750000000003,110,532.45,0
236,65,$88.60 ,$106.85 ,48326,44077,,333.2792,106,141.22,0
54,150,$88.60 ,$102.69 ,30728,40245,,172.5786,109,319.59,0
54,150,$88.60 ,$102.69 ,40245,30728,,172.5786,109,319.59,0
100,150,$88.60 ,$102.42 ,30728,40245,,319.59,109,319.59,0
100,150,$88.60 ,$102.42 ,40245,30728,,319.59,109,319.59,0
64,250,$88.60 ,$106.32 ,30728,45320,,358.0864,111,559.51,0
78,150,$86.00 ,$100.45 ,30728,40601,,240.8952,108,308.84,0
71,250,$86.00 ,$100.36 ,30728,40601,,353.3954,108,497.74,0
80,150,$86.00 ,$100.28 ,30728,40601,,247.072,108,308.84,0
77,300,$86.00 ,$100.28 ,30728,30165,,377.2615,103,489.95,0
184,55,$88.60 ,$106.05 ,48326,44077,,236.9184,106,128.76,0
75,150,$86.00 ,$100.02 ,30728,40601,,231.63,108,308.84,0
250,85,$88.60 ,$152.29 ,48326,30728,,574.375,115,229.75,0
55,55,$97.20 ,$116.83 ,48326,24523,,94.23150000000001,116,171.33,0
155,150,$86.00 ,$100.36 ,48326,48060,,379.502,102,244.84,0
55,100,$95.22 ,$116.60 ,30728,48326,,150.9915,116,274.53,0
95,150,$369.44 ,$144.98 ,30728,78577,,509.7224999999999,125,536.55,0
125,150,$88.60 ,$105.26 ,48326,49783,,399.48749999999995,109,319.59,0
90,150,$85.00 ,$103.11 ,48326,25703,,297.333,110,330.37,0
150,150,$86.00 ,$100.36 ,30728,30165,,382.46999999999997,103,254.98,0
85,100,$95.22 ,$118.03 ,48326,29379,,239.224,117,281.44,0
110,150,$88.60 ,$102.69 ,48326,40601,,363.40700000000004,110,330.37,0
117,100,$95.22 ,$117.79 ,30728,65202,,329.28479999999996,117,281.44,0
137,55,$88.60 ,$102.60 ,30728,42301,,199.883,110,145.9,0
80,150,$86.00 ,$100.45 ,30728,40245,,255.672,109,319.59,0
47,150,$86.00 ,$100.45 ,30728,40245,,150.20729999999998,109,319.59,0
80,150,$86.00 ,$100.45 ,40245,30728,,255.672,109,319.59,0
47,150,$86.00 ,$100.45 ,40245,30728,,150.20729999999998,109,319.59,0
75,150,$86.00 ,$100.45 ,48326,49783,,239.6925,109,319.59,0
255,150,$88.60 ,$178.73 ,48326,48453,,683.3745,104,267.99,0
75,150,$88.60 ,$102.51 ,48326,40601,,247.7775,110,330.37,0
30,150,$86.00 ,$100.36 ,30728,40245,,95.877,109,319.59,0
85,200,$86.00 ,$100.36 ,40299,30728,,353.01349999999996,109,415.31,0
30,150,$86.00 ,$100.36 ,40245,30728,,95.877,109,319.59,0
85,200,$86.00 ,$100.36 ,30728,40299,,353.01349999999996,109,415.31,0
120,100,$95.22 ,$117.55 ,30728,48883,,337.728,117,281.44,0
100,100,$95.22 ,$117.55 ,48326,29379,,281.44,117,281.44,0
92,150,$86.00 ,$100.28 ,30728,40245,,294.0228,109,319.59,0
